eps,min_samples,nmi,eps_hiac,min_samples_hiac,nmi_hiac
6.812642477847851,100,1.0,6.812642477847851,100,1.0
6.812642477847851,200,1.0,6.812642477847851,200,1.0
6.812642477847851,300,1.0,6.812642477847851,300,1.0
6.812642477847851,400,1.0,6.812642477847851,400,1.0
6.812642477847851,500,1.0,6.812642477847851,500,1.0
6.812642477847851,600,1.0,6.812642477847851,600,1.0
6.812642477847851,700,1.0,6.812642477847851,700,1.0
6.812642477847851,800,1.0,6.812642477847851,800,1.0
6.812642477847851,900,1.0,6.812642477847851,900,1.0
6.812642477847851,1000,1.0,6.812642477847851,1000,1.0
13.625284955695703,100,1.0,13.625284955695703,100,1.0
13.625284955695703,200,1.0,13.625284955695703,200,1.0
13.625284955695703,300,1.0,13.625284955695703,300,1.0
13.625284955695703,400,1.0,13.625284955695703,400,1.0
13.625284955695703,500,1.0,13.625284955695703,500,1.0
13.625284955695703,600,1.0,13.625284955695703,600,1.0
13.625284955695703,700,1.0,13.625284955695703,700,1.0
13.625284955695703,800,1.0,13.625284955695703,800,1.0
13.625284955695703,900,1.0,13.625284955695703,900,1.0
13.625284955695703,1000,1.0,13.625284955695703,1000,1.0
20.437927433543553,100,1.0,20.437927433543553,100,1.0
20.437927433543553,200,1.0,20.437927433543553,200,1.0
20.437927433543553,300,1.0,20.437927433543553,300,1.0
20.437927433543553,400,1.0,20.437927433543553,400,1.0
20.437927433543553,500,1.0,20.437927433543553,500,1.0
20.437927433543553,600,1.0,20.437927433543553,600,1.0
20.437927433543553,700,1.0,20.437927433543553,700,1.0
20.437927433543553,800,1.0,20.437927433543553,800,1.0
20.437927433543553,900,1.0,20.437927433543553,900,1.0
20.437927433543553,1000,1.0,20.437927433543553,1000,1.0
27.250569911391405,100,1.0,27.250569911391405,100,1.0
27.250569911391405,200,1.0,27.250569911391405,200,1.0
27.250569911391405,300,1.0,27.250569911391405,300,1.0
27.250569911391405,400,1.0,27.250569911391405,400,1.0
27.250569911391405,500,1.0,27.250569911391405,500,1.0
27.250569911391405,600,1.0,27.250569911391405,600,1.0
27.250569911391405,700,1.0,27.250569911391405,700,1.0
27.250569911391405,800,1.0,27.250569911391405,800,1.0
27.250569911391405,900,1.0,27.250569911391405,900,1.0
27.250569911391405,1000,1.0,27.250569911391405,1000,1.0
34.063212389239254,100,1.0,34.063212389239254,100,1.0
34.063212389239254,200,1.0,34.063212389239254,200,1.0
34.063212389239254,300,1.0,34.063212389239254,300,1.0
34.063212389239254,400,1.0,34.063212389239254,400,1.0
34.063212389239254,500,1.0,34.063212389239254,500,1.0
34.063212389239254,600,1.0,34.063212389239254,600,1.0
34.063212389239254,700,1.0,34.063212389239254,700,1.0
34.063212389239254,800,1.0,34.063212389239254,800,1.0
34.063212389239254,900,1.0,34.063212389239254,900,1.0
34.063212389239254,1000,1.0,34.063212389239254,1000,1.0
40.87585486708711,100,1.0,40.87585486708711,100,1.0
40.87585486708711,200,1.0,40.87585486708711,200,1.0
40.87585486708711,300,1.0,40.87585486708711,300,1.0
40.87585486708711,400,1.0,40.87585486708711,400,1.0
40.87585486708711,500,1.0,40.87585486708711,500,1.0
40.87585486708711,600,1.0,40.87585486708711,600,1.0
40.87585486708711,700,1.0,40.87585486708711,700,1.0
40.87585486708711,800,1.0,40.87585486708711,800,1.0
40.87585486708711,900,1.0,40.87585486708711,900,1.0
40.87585486708711,1000,1.0,40.87585486708711,1000,1.0
47.68849734493496,100,1.0,47.68849734493496,100,1.0
47.68849734493496,200,1.0,47.68849734493496,200,1.0
47.68849734493496,300,1.0,47.68849734493496,300,1.0
47.68849734493496,400,1.0,47.68849734493496,400,1.0
47.68849734493496,500,1.0,47.68849734493496,500,1.0
47.68849734493496,600,1.0,47.68849734493496,600,1.0
47.68849734493496,700,1.0,47.68849734493496,700,1.0
47.68849734493496,800,1.0,47.68849734493496,800,1.0
47.68849734493496,900,1.0,47.68849734493496,900,1.0
47.68849734493496,1000,1.0,47.68849734493496,1000,1.0
54.50113982278281,100,1.0,54.50113982278281,100,1.0
54.50113982278281,200,1.0,54.50113982278281,200,1.0
54.50113982278281,300,1.0,54.50113982278281,300,1.0
54.50113982278281,400,1.0,54.50113982278281,400,1.0
54.50113982278281,500,1.0,54.50113982278281,500,1.0
54.50113982278281,600,1.0,54.50113982278281,600,1.0
54.50113982278281,700,1.0,54.50113982278281,700,1.0
54.50113982278281,800,1.0,54.50113982278281,800,1.0
54.50113982278281,900,1.0,54.50113982278281,900,1.0
54.50113982278281,1000,1.0,54.50113982278281,1000,1.0
61.31378230063066,100,1.0,61.31378230063066,100,1.0
61.31378230063066,200,1.0,61.31378230063066,200,1.0
61.31378230063066,300,1.0,61.31378230063066,300,1.0
61.31378230063066,400,1.0,61.31378230063066,400,1.0
61.31378230063066,500,1.0,61.31378230063066,500,1.0
61.31378230063066,600,1.0,61.31378230063066,600,1.0
61.31378230063066,700,1.0,61.31378230063066,700,1.0
61.31378230063066,800,1.0,61.31378230063066,800,1.0
61.31378230063066,900,1.0,61.31378230063066,900,1.0
61.31378230063066,1000,1.0,61.31378230063066,1000,1.0
68.12642477847851,100,1.0,68.12642477847851,100,1.0
68.12642477847851,200,1.0,68.12642477847851,200,1.0
68.12642477847851,300,1.0,68.12642477847851,300,1.0
68.12642477847851,400,1.0,68.12642477847851,400,1.0
68.12642477847851,500,1.0,68.12642477847851,500,1.0
68.12642477847851,600,1.0,68.12642477847851,600,1.0
68.12642477847851,700,1.0,68.12642477847851,700,1.0
68.12642477847851,800,1.0,68.12642477847851,800,1.0
68.12642477847851,900,1.0,68.12642477847851,900,1.0
68.12642477847851,1000,1.0,68.12642477847851,1000,1.0
